repo_tree,abs_path,rel_path,tracked_status,file_type,size_bytes,sha256_or_flag,git_status,last_modifying_commit,manifest_ref,pin_ref,pointer_ref,contract_ref,manuscript_ref,review_ref,ruling_ref,immutability_ruling_protection,canonical_successor,proposed_disposition,reason,proposed_action,archive_path,verification_status,deputy_ratification_required
MNL,C:/Users/hisham/Repo/MNL/trial_fit_provenance.json,trial_fit_provenance.json,TRACKED,json,649,f0e7bcfd5e1f078b41d7553aa9d4c7536a29931eb3580fc1aab11b1a6c4236ff,clean,48f06ef8afe1de7d106ea1e23bcf6614346c3217,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 1] Reclassified CANONICAL_CURRENT -> HOLD: v1's classification relied solely on an unconfirmed 'presumed live repository material' presumption with no independent pin/manifest/contract/manuscript/review/ruling citation (all reference-corpus flags False on this row). Ruling Sec.3/5 does not authorize a blanket tracked-and-clean presumption for CANONICAL_CURRENT; defaulted fail-closed to HOLD pending independent confirmation of current role. Original v1 reason: Tracked, git-clean codebase/documentation file with no supersession/archive marker and no attempt-directory context; presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation -- see reference_protection_map coverage caveat in the summary.",None -- keep in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/.claude/settings.local.json,.claude/settings.local.json,TRACKED,json,30419,05ef40cf0d1e3b6f5e103a5d17333fa43ba67e47ca6c43a31e6e8c59939a92d8,clean,14393c4d74222854aa3bd731da6195da423543b2,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 1] Reclassified CANONICAL_CURRENT -> HOLD: v1's classification relied solely on an unconfirmed 'presumed live repository material' presumption with no independent pin/manifest/contract/manuscript/review/ruling citation (all reference-corpus flags False on this row). Ruling Sec.3/5 does not authorize a blanket tracked-and-clean presumption for CANONICAL_CURRENT; defaulted fail-closed to HOLD pending independent confirmation of current role. Original v1 reason: Tracked, git-clean codebase/documentation file with no supersession/archive marker and no attempt-directory context; presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation -- see reference_protection_map coverage caveat in the summary.",None -- keep in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/config/config_files_structure.md,config/config_files_structure.md,TRACKED,md,560,2add0ca19b01e14f09e4c86028eea4dc471d7ed7f4831acb2669c60efe99b702,clean,0e6d76c7ea4d70681997bb283acc1bcd8a4dd214,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 1] Reclassified CANONICAL_CURRENT -> HOLD: v1's classification relied solely on an unconfirmed 'presumed live repository material' presumption with no independent pin/manifest/contract/manuscript/review/ruling citation (all reference-corpus flags False on this row). Ruling Sec.3/5 does not authorize a blanket tracked-and-clean presumption for CANONICAL_CURRENT; defaulted fail-closed to HOLD pending independent confirmation of current role. Original v1 reason: Tracked, git-clean codebase/documentation file with no supersession/archive marker and no attempt-directory context; presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation -- see reference_protection_map coverage caveat in the summary.",None -- keep in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/config/multi_year/fr_p2_stage_m1.yaml,config/multi_year/fr_p2_stage_m1.yaml,TRACKED,yaml,4944,8cb84407e464f53114d34e2790eaf8ffa2b3c5685e6068e56518df1fa998344e,clean,05c2b3b253e464e19c2630b450d0ea2ea9f8c400,False,False,False,False,True,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manuscript']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/config/multi_year/fr_p3a_gsurv2_stage_m1.yaml,config/multi_year/fr_p3a_gsurv2_stage_m1.yaml,TRACKED,yaml,5956,63d13146be607fb196a204cf51917f6f61601d393d43033a35c50003c41d7117,clean,05c2b3b253e464e19c2630b450d0ea2ea9f8c400,True,False,False,False,True,False,False,,,CANONICAL_CURRENT,"Cited by reference corpus as ['manifest', 'manuscript']; live mission input.","None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/config/multi_year/fr_p3a_stage_m1.yaml,config/multi_year/fr_p3a_stage_m1.yaml,TRACKED,yaml,6977,b866befdb90a14b8126a1ffafb682aaa80b12c0d8529e11aff4202856d81a4ec,clean,05c2b3b253e464e19c2630b450d0ea2ea9f8c400,True,False,False,False,True,False,False,,,CANONICAL_CURRENT,"Cited by reference corpus as ['manifest', 'manuscript']; live mission input.","None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/config/multi_year/fr_p3b_stage_m1.yaml,config/multi_year/fr_p3b_stage_m1.yaml,TRACKED,yaml,5345,de998c8e8051eb23c0fe4dc83b326d5302fb79db2e0106994019b1f96149994a,clean,05c2b3b253e464e19c2630b450d0ea2ea9f8c400,False,False,False,False,True,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manuscript']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/config/multi_year/fr_p4_stage_m1.yaml,config/multi_year/fr_p4_stage_m1.yaml,TRACKED,yaml,5074,19092e8b5cd0594aee0545bfdf798d093fcd5c40d9845cd6055f627bfa1494a5,clean,05c2b3b253e464e19c2630b450d0ea2ea9f8c400,False,False,False,False,True,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manuscript']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/configs/default.yaml,configs/default.yaml,TRACKED,yaml,425,611463f69d8015c7a7c31b5e7eba0af6e78f91981eb1dbd2840a49f7dfc9cea1,clean,af645a6745f7a2ae11068cda0f642f53d016f0df,False,False,False,False,True,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manuscript']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/Data/data_files_structure.md,Data/data_files_structure.md,TRACKED,md,3252,dcf4224f8fe8c054906885ce85041e42eccbd6d39f3eab3d9d233c6cd9c3e341,clean,0e6d76c7ea4d70681997bb283acc1bcd8a4dd214,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 1] Reclassified CANONICAL_CURRENT -> HOLD: v1's classification relied solely on an unconfirmed 'presumed live repository material' presumption with no independent pin/manifest/contract/manuscript/review/ruling citation (all reference-corpus flags False on this row). Ruling Sec.3/5 does not authorize a blanket tracked-and-clean presumption for CANONICAL_CURRENT; defaulted fail-closed to HOLD pending independent confirmation of current role. Original v1 reason: Tracked, git-clean codebase/documentation file with no supersession/archive marker and no attempt-directory context; presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation -- see reference_protection_map coverage caveat in the summary.",None -- keep in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/README.md,Data/README.md,TRACKED,md,276,d3422d493c7e1992486cc95ca476994655d6367505c386afe276da3c7493ef93,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 1] Reclassified CANONICAL_CURRENT -> HOLD: v1's classification relied solely on an unconfirmed 'presumed live repository material' presumption with no independent pin/manifest/contract/manuscript/review/ruling citation (all reference-corpus flags False on this row). Ruling Sec.3/5 does not authorize a blanket tracked-and-clean presumption for CANONICAL_CURRENT; defaulted fail-closed to HOLD pending independent confirmation of current role. Original v1 reason: Tracked, git-clean codebase/documentation file with no supersession/archive marker and no attempt-directory context; presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation -- see reference_protection_map coverage caveat in the summary.",None -- keep in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/documentation/DRD_FR_2016_a3_export.txt,Data/documentation/DRD_FR_2016_a3_export.txt,TRACKED,txt,38605,b7d4d5ee3dee247c49dcd74cebd6f179228c4320f8757d22837c1223e8307cb4,clean,45d7f880f325939a0a644719e5909c58ffe612f4,True,False,False,False,False,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manifest']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/Data/documentation/DRD_FR_2016_index.jsonl,Data/documentation/DRD_FR_2016_index.jsonl,TRACKED,jsonl,30592,8d8d6d16090a2927785edba6ad6e3132ac4b370c312ffec9f215a20799127b79,clean,45d7f880f325939a0a644719e5909c58ffe612f4,True,False,False,False,False,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manifest']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/Data/documentation/euromod_fr_2015_2017_input_output_reference.md,Data/documentation/euromod_fr_2015_2017_input_output_reference.md,TRACKED,md,20552,090e687a9b4c81143c1540915336844f4ec97cf00c3679ff14d785455b83ca4a,clean,45d7f880f325939a0a644719e5909c58ffe612f4,True,False,False,False,False,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manifest']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/Data/documentation/euromod_fr_2015_2017_input_variables.csv,Data/documentation/euromod_fr_2015_2017_input_variables.csv,TRACKED,csv,71674,d3b13eebb0a3e70e2c9c50fd42451f772b3977fe4f555d0bdb399e214efd763d,clean,45d7f880f325939a0a644719e5909c58ffe612f4,True,False,False,False,False,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manifest']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/Data/documentation/euromod_fr_2015_2017_output_variable_index.csv,Data/documentation/euromod_fr_2015_2017_output_variable_index.csv,TRACKED,csv,15135,1d94ba41fe5726748ca6bd7317d0754fddc54ce419a5f207ce0ca8e6369e94a1,clean,45d7f880f325939a0a644719e5909c58ffe612f4,True,False,False,False,False,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manifest']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/Data/documentation/euromod_fr_2015_2017_standard_income_concepts.csv,Data/documentation/euromod_fr_2015_2017_standard_income_concepts.csv,TRACKED,csv,81310,5455934102d2437e8354ab022c2541b91bce2ca1a3a1e155fa9a614040e2eb18,clean,45d7f880f325939a0a644719e5909c58ffe612f4,True,False,False,False,False,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manifest']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/Data/documentation/FR_2015_all_tables_compact.md,Data/documentation/FR_2015_all_tables_compact.md,TRACKED,md,114215,51cb4d7d973c526b08365cb882ddca82e310d72dce7e78eec6a111bdefe083da,clean,45d7f880f325939a0a644719e5909c58ffe612f4,True,False,False,False,False,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manifest']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/Data/documentation/FR_2015_index.jsonl,Data/documentation/FR_2015_index.jsonl,TRACKED,jsonl,68878,8860cbc933853b61f9e862adaa8fe283bd3bf7672c374a1b053800eb36a59fa6,clean,45d7f880f325939a0a644719e5909c58ffe612f4,True,False,False,False,False,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manifest']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/Data/documentation/FR_2015_index.md,Data/documentation/FR_2015_index.md,TRACKED,md,61035,8bb0895080459af2ced29dbc2ed3dc550b12fcdde2a1218fff064cdc0ea93199,clean,45d7f880f325939a0a644719e5909c58ffe612f4,True,False,False,False,False,False,False,,,CANONICAL_CURRENT,Cited by reference corpus as ['manifest']; live mission input.,"None -- current, keep in place.",N/A,N/A,No (no action proposed)
MNL,C:/Users/hisham/Repo/MNL/Data/external/cpi.xlsx,Data/external/cpi.xlsx,TRACKED,xlsx,11833,4e51a6b8497d99a3b954eaa0c18de2be2da608ae8e411d8cb086f9e2e59bb7f5,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/Data/external/cpi_hicp_fr_harmonisation.csv,Data/external/cpi_hicp_fr_harmonisation.csv,TRACKED,csv,893,6632fb1b5df737dd0fe396da4950180d9299ad944f718bf5d1c04b60f4bd904a,clean,45d7f880f325939a0a644719e5909c58ffe612f4,False,False,False,False,False,False,False,,,HOLD,"GOVERNANCE-DIRECTIVE OVERRIDE (R-124.3, 'LISTED-ONLY all-HOLD'): mission directive requires ALL files under any directory literally named processed/interim/external/pilot/inspecting beneath a Data/ or data/ root in MNL or Job_Market_paper to be classified HOLD, listed-only, regardless of mechanical-scan result. Only Data/external exists among the five names in either repo (no processed/interim/pilot/inspecting directory found in MNL or Job_Market_paper). File content is UNCHANGED since v1 (git status clean, tracked, hash re-verified to match v1's recorded sha256 for a spot-checked sample); this row exists ONLY to record the disposition override, not a content delta. v1 had classified this file CANONICAL_CURRENT (v1 reason: 'Tracked, git-clean codebase/documentation file ... presumed live repository material. NOT independently confirmed by an explicit pin/manifest/contract/manuscript citation'). That v1 classification is SUPERSEDED for this delta pass by the R-124.3 directive; see delta summary governance-gap note.",None pending clarification.,N/A,N/A,N/A (HOLD)
